group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,130000.0,ns,129
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,367529.0,ns,258
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,414329.0,ns,387
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,519507.0,ns,516
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,654858.0,ns,645
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,793135.0,ns,774
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,931155.0,ns,903
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1065466.0,ns,1032
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1187535.0,ns,1161
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1310555.0,ns,1290
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1442945.0,ns,1419
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1583074.0,ns,1548
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1711466.0,ns,1677
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,1862082.0,ns,1806
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2005611.0,ns,1935
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2118181.0,ns,2064
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2257481.0,ns,2193
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2381751.0,ns,2322
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2522030.0,ns,2451
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2657900.0,ns,2580
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2794177.0,ns,2709
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,2937638.0,ns,2838
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3067476.0,ns,2967
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3247087.0,ns,3096
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3344360.0,ns,3225
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3497667.0,ns,3354
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3621445.0,ns,3483
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3786885.0,ns,3612
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,3924893.0,ns,3741
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4065833.0,ns,3870
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4215862.0,ns,3999
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4352783.0,ns,4128
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4497591.0,ns,4257
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4631691.0,ns,4386
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4789530.0,ns,4515
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,4904119.0,ns,4644
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5040119.0,ns,4773
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5189190.0,ns,4902
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5324788.0,ns,5031
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5466707.0,ns,5160
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5604258.0,ns,5289
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6041465.0,ns,5418
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,5894755.0,ns,5547
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6249704.0,ns,5676
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6178465.0,ns,5805
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6351854.0,ns,5934
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6498043.0,ns,6063
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6649922.0,ns,6192
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6771134.0,ns,6321
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,6939890.0,ns,6450
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,7131741.0,ns,6579
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,7277950.0,ns,6708
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,7526349.0,ns,6837
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,7745127.0,ns,6966
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,7959917.0,ns,7095
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,8290677.0,ns,7224
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,8443412.0,ns,7353
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,8725403.0,ns,7482
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,9004452.0,ns,7611
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,9212242.0,ns,7740
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,9452741.0,ns,7869
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,9765600.0,ns,7998
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,10195558.0,ns,8127
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,10477437.0,ns,8256
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,10832626.0,ns,8385
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,11297324.0,ns,8514
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,11680070.0,ns,8643
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,12035700.0,ns,8772
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,12284699.0,ns,8901
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,13958992.0,ns,9030
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,15325287.0,ns,9159
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,14284718.0,ns,9288
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,14335999.0,ns,9417
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,14737170.0,ns,9546
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,15202016.0,ns,9675
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,15414948.0,ns,9804
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,15866727.0,ns,9933
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,16314116.0,ns,10062
kibibyte_random_p95,vendored_std,len_30-prefix_80,,,16842928.0,ns,10191
